text,label
"Great, this is half of what I'd need to become Spider Man! Now all I need to
figure out is how to do that spider web shooting thing.

- Jim

> -----Original Message-----
> From: fork-admin@xent.com [mailto:fork-admin@xent.com]On Behalf Of
> Eirikur Hallgrimsson
> Sent: Monday, August 26, 2002 10:24 PM
> To: FoRK
> Subject: Gecko adhesion finally sussed.
>
>
> (Via Robot Wisdom)   Maybe you UC folk know these people?
>
> http://www.eurekalert.org/pub_releases/2002-08/lcc-sph082202.php
>
> Working at Lewis & Clark College, the University of California at
> Berkeley,
> the University of California at Santa Barbara, and Stanford University,
> the interdisciplinary team:
>
>     * confirmed speculation that the gecko's amazing climbing ability
> depends on weak molecular attractive forces called van der Waals forces,
>
>     * rejected a competing model based on the adhesion chemistry of water
> molecules, and
>
> * discovered that the gecko's adhesive depends on geometry, not surface
> chemistry. In other words, the size and shape of the tips of gecko foot
> hairs--not what they are made of--determine the gecko's stickiness.
>
> To verify its experimental and theoretical results, the gecko group then
> used its new data to fabricate prototype synthetic foot-hair tips
> from two
> different materials.
>
> ""Both artificial setal tips stuck as predicted,"" notes Autumn, assistant
> professor of biology at Lewis & Clark College in Portland, Ore. ""Our
> initial prototypes open the door to manufacturing the first biologically
> inspired dry, adhesive microstructures, which can have widespread
> applications.""",0
"
Amazing growth within just a few short weeks is possible with this breakthrough! Just two capsules a day, and you can start enjoying a larger, more powerful you. 

Size DOES matter, and unfortunately, many traditional methods to increase size simply DON'T work, and are very inconvenient. 

http://zoomwill.com/


",1
nestor rivers hollischaffriverscreedsnet thanks incredible breakthrough herbal supplement available market absolutely guaranteed add inches manhood well increase thickness pleasure allow maintain rock hard solid erect1on intercourse ever since started herbal supplement sharon says sex much pleasurable comes much easily david florida usa httpzoomwillcom thu 07 aug 2008 214255 0000 highly secure 256bit order processing,1
"Monitor email test (>1000) mt_se_xen3: ON
1024

SpamExperts / spamexperts

--
follow me at http://twitter.com/spamexperts
reply on the web at http://twitter.com/direct_messages/create/spamexperts
send me a direct message from your phone or IM: D SPAMEXPERTS your message here.
turn off these email notifications at: http://twitter.com/account/notifications


",0
klugh llafnesi1230cojp need fat fat pecker check upgrage httpwwwfiftywaitcom using operas revolutionary email client httpwwwoperacommail thu 07 aug 2008 022355 0600 make slave,1
"This is a multi-part message in MIME format. ------=_NextPart_1201_65472431353854800184200 Content-Type: text/plain; 	charset=""iso-8859-1"" Content-Transfer-Encoding: quoted-printable We will help you get the mortgage loan you want!  Only takes 2 minutes to fill out our form.  http://xnet.123alias.com/index.php Whether a new home loan is what you seek or to refinance your current home = loan at a lower interest rate and payment, we can help! Mortgage rates haven't been this low in the last 12 months, take action now! Refinance your home with us and include all of those pesky credit card bills = or use the extra cash for that pool you've always wanted...  Where others says NO, we say YES!!! Even if you have been turned down elsewhere, we can help!  Easy terms! Our mortgage referral service combines the highest quality loans with most economical rates and the easiest = qualification! Click Here to fill out our form.  http://xnet.123alias.com/index.php   ------=_NextPart_1201_65472431353854800184200 Content-Type: text/html; 	charset=iso-8859-1 Content-Transfer-Encoding: Quoted-Printable Get the perfect mortgage fast. It's simple. We can help find the perfect mortgage for you. Just click on the option below that best meets your needs: Â  Refinance your existing mortgage lower your payments Consolidate your debt simplify your life Home Equity financing get extra cash Purchase a home there's never been a better time Here's how it works... After completing a short form, we will automatically sort through our database of over 2700 lenders to find the ones most qualified to meet your needs. Up to three lenders will then contact you and compete for your business. The search is free and there's no obligation to continue. It's that easy, so click here to get started now!Â  This email was sent to you via Saf-E Mail Systems.Â  Your email address was automatically inserted into the To and From addresses to eliminate undeliverables which waste bandwidth and cause internet congestion",1
"On Thu, Aug 7, 2008 at 11:29 AM,   wrote:
> Supporting multiple levels of infinities, transfinite numbers or even Surreal Numbers should be considered in the same category of features as returning multiple answers from complex trig functions.
>
> They're an interesting thing to discuss and experiment with but shouldn't distract form getting Perl 6 out the door.  Let's just make sure we're handling inf and  -inf right and leave all that other stuff until later.

+1

> --
> Mark Biggar
> mark@biggar.org
> mark.a.biggar@comcast.net
> mbiggar@paypal.com
>



-- 
Will ""Coke"" Coleda


",0
convenient refills viagra satisfaction guaranteed buy cheap prescriptions online love know pain much tenderness content lot one first everything gods wish punish us answer prayers order succeed must first believe,1
">+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. PARIS HILTON TAKES ON MCCAIN http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/06/wynter.paris.hilton.ad.cnn Paris Hilton swings back at Republican presidential candidate John McCain. Kareen Wynter reports. 2. BIKINI BARISTA STAND CLOSED http://www.cnn.com/video/partners/email/index.html?url=/video/living/2008/08/06/pkg.bikini.baristas.barred.kiro 3. TOT GRANDMA REACTS TO CHARGES http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/06/grace.mom.charged.cnn 4. MAGGOTS: THE NEW ANTIBIOTIC? http://www.cnn.com/video/partners/email/index.html?url=/video/health/2008/08/06/mcginty.uk.maggot.antibiotic.itn 5. ON YOUR MARK, GET SET, FLOAT! http://www.cnn.com/video/partners/email/index.html?url=/video/living/2008/08/06/vo.in.balloon.race.wxin 6. 'LOVE TRIANGLE MURDER' http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/06/dcl.london.in.session.trial.update.insession 7. TERI GARR'S DECADES OF HIDING http://www.cnn.com/video/partners/email/index.html?url=/video/health/2008/08/06/gupta.teri.garr.cnn 8. FAKE SEX AD DRAWS LAWSUIT http://www.cnn.com/video/partners/email/index.html?url=/video/tech/2008/08/06/dnt.wa.sex.ad.lawsuit.komo 9. 'WE NEED AN ECONOMIC SURGE' http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/06/sot.mccain.econo.surge.cnn 10. OBAMA GOT HIT IN THE HEAD? http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/06/sot.obama.asked.why.running.cnn TOP 10 STORIES 1. N. DAKOTA'S REAL-LIFE JED CLAMPETT http://www.cnn.com/2008/LIVING/wayoflife/08/05/oil.boomtown/index.html In the midst of a N. Dakota oil boom, a man born during the Great Depression is making a fortune after striking oil on his property. 2. OBAMA'S UPHIL",1
looking lng contracts delivered copy 2 lng contracts scott earnest office tonight one abu dhabi gas liquefaction company limited dabhol power company dabhol power company oman lng l l c understand egep legal group steve watson currently working third contract executed time advised forward copy completed forwarded connie sutton hou ect 06 14 2000 08 21 pm connie sutton 06 13 2000 05 39 pm sally beck hou ect ect scott earnest hou ect ect mary solmonson hou ect ect cc subject looking lng contracts let know hear something regarding type contracts forwarded connie sutton hou ect 06 13 2000 05 38 pm bridgette anderson enron 06 13 2000 03 20 pm connie sutton hou ect ect cc subject looking lng contracts forwarded bridgette anderson corp enron 06 13 2000 04 15 pm rob walls enron _ development 06 13 2000 02 22 03 pm sandeep katwala bridgette anderson enron wade cc subject looking lng contracts bridgette copy message asked sandeep katwala acting general counsel enron india help locate contracts let know need anything else thanks forwarded rob walls enron _ development 06 13 2000 02 22 pm bridgette anderson enron 06 13 2000 02 19 pm wade cline enron _ development enron _ development rob cc subject looking lng contracts gentlemen told worked dabhol project hoping assist message states trying find contracts related project please see details mistake send message please forward correct individual thank bridgette forwarded bridgette anderson corp enron 06 13 2000 02 57 pm connie sutton ect 06 12 2000 04 18 pm bridgette anderson corp enron enron cc subject looking lng contracts try locate copy contract forwarded connie sutton hou ect 06 12 2000 04 17 pm mary solmonson 06 08 2000 05 05 pm connie sutton hou ect ect cc subject looking lng contracts sally scott earnest called afternoon setting new risk book manage lng positions worldwide basis supposedly several contracts old e entity related india lng may reference dabhol power project fuel management fuel oil heating oil scott despera,0
eseimoku kandersonchief k_u2_1999consultantcom dear partner first must apologise using medium communicate project highly placed official government nigeria also founding member ruling party power nowthe peoples democratic partypdp committee niger delta development corporationnddcwhich charge managing supervising disbursement oil sales revenues nigerian governmentthe revenues control runs several hundred millions dollars monthlymy self colleagues nddc currently need foreign partner whose bank account shall transfer sum forty nine million five hundred thosand united states dollars495mthis fund accrued us commission oil sales contracts handled supervision fund presently waiting government account named cbnfgn independent revenue account number 400939134 jpmorgan chase banknew yorkyou independent verifictaion however virtue position civil servants members nddc acquire funds name top civil servants allowed law land operate bank accounts outside country delegated matter trust colleagues look overseas partner whose account would transfer fund hence reason mailwe shall transferring money account company shall present company registered foreign company branch nigeria paid contract executed country nddc oter federal ministry decide use siphon funds away support partnershipplease reply negotiate fees percentage wish paid funds arrive bank account must however note transaction regards disposition continue subject terms firstly conviction transparency secondly treat transaction utmost secrecy confidentiality finally provide account absolute control transaction although discrete legitimate risk legal disadvantages either future put place perfect mchineries ensure hitch free transfer account upon acceptance transfer effected account within tenfourteen 1014 working days soon reach agreement furnish suitable bank account company name address contact numbers including fax number looking forward business solicit confidentiality transaction please mail response faithfully anderson k es,1
">+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.c",1
